STARTTIME,STOPTIME,STARTTIME_GMT,STOPTIME_GMT,STARTDATE,MARKET_RUN_ID,RESOURCE_TYPE,SCHEDULINGCOORDINATOR_SEQ,RESOURCEBID_SEQ,TIMEINTERVALSTART,TIMEINTERVALEND,TIMEINTERVALSTART_GMT,TIMEINTERVALEND_GMT,PRODUCTBID_DESC,PRODUCTBID_MRID,MARKETPRODUCT_DESC,MARKETPRODUCTTYPE,GHG_AREA,SELFSCHEDMW,SCH_BID_TIMEINTERVALSTART,SCH_BID_TIMEINTERVALSTOP,SCH_BID_TIMEINTERVALSTART_GMT,SCH_BID_TIMEINTERVALSTOP_GMT,SCH_BID_XAXISDATA,SCH_BID_Y1AXISDATA,SCH_BID_Y2AXISDATA,SCH_BID_CURVETYPE,MINEOHSTATEOFCHARGE,MAXEOHSTATEOFCHARGE
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,100919,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,100919,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,12.36,-6.08,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,100919,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,100919,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,6.97,-6.08,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,100919,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,100919,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,0.86,-6.08,,BIDPRICE,,
2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,100919,,,,,,,,EN,,,2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,100919,,,,,,,,EN,,,2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,0.02,-6.08,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,1.98,-6.08,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,42.9,-6.08,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,128.64,-6.08,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,212.33,-6.08,,BIDPRICE,,
2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,280.82,-6.08,,BIDPRICE,,
2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,288.96,-6.08,,BIDPRICE,,
2025-04-08T12:00:00,2025-04-08T15:00:00,2025-04-08T19:00:00-00:00,2025-04-08T22:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T12:00:00,2025-04-08T15:00:00,2025-04-08T19:00:00-00:00,2025-04-08T22:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T12:00:00,2025-04-08T15:00:00,2025-04-08T19:00:00-00:00,2025-04-08T22:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T12:00:00,2025-04-08T15:00:00,2025-04-08T19:00:00-00:00,2025-04-08T22:00:00-00:00,290,-6.08,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,263.53,-6.08,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,182.67,-6.08,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,193488,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,88.7,-6.08,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,74.55,-6.08,,BIDPRICE,,
2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,74.14,-6.08,,BIDPRICE,,
2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,74.07,-6.08,,BIDPRICE,,
2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,74.54,-6.08,,BIDPRICE,,
2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,74.73,-6.08,,BIDPRICE,,
2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,74.55,-6.08,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,74.66,-6.08,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,74.5,-6.08,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,71.68,-6.08,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,63.55,-6.08,,BIDPRICE,,
2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,52.98,-6.08,,BIDPRICE,,
2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,45.57,-6.08,,BIDPRICE,,
2025-04-08T12:00:00,2025-04-08T13:00:00,2025-04-08T19:00:00-00:00,2025-04-08T20:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T12:00:00,2025-04-08T13:00:00,2025-04-08T19:00:00-00:00,2025-04-08T20:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T12:00:00,2025-04-08T13:00:00,2025-04-08T19:00:00-00:00,2025-04-08T20:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T12:00:00,2025-04-08T13:00:00,2025-04-08T19:00:00-00:00,2025-04-08T20:00:00-00:00,43.88,-6.08,,BIDPRICE,,
2025-04-08T13:00:00,2025-04-08T14:00:00,2025-04-08T20:00:00-00:00,2025-04-08T21:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T13:00:00,2025-04-08T14:00:00,2025-04-08T20:00:00-00:00,2025-04-08T21:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T13:00:00,2025-04-08T14:00:00,2025-04-08T20:00:00-00:00,2025-04-08T21:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T13:00:00,2025-04-08T14:00:00,2025-04-08T20:00:00-00:00,2025-04-08T21:00:00-00:00,46.66,-6.08,,BIDPRICE,,
2025-04-08T14:00:00,2025-04-08T15:00:00,2025-04-08T21:00:00-00:00,2025-04-08T22:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T14:00:00,2025-04-08T15:00:00,2025-04-08T21:00:00-00:00,2025-04-08T22:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T14:00:00,2025-04-08T15:00:00,2025-04-08T21:00:00-00:00,2025-04-08T22:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T14:00:00,2025-04-08T15:00:00,2025-04-08T21:00:00-00:00,2025-04-08T22:00:00-00:00,52.17,-6.08,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,59.56,-6.08,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,65.8,-6.08,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,70.28,-6.08,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,73.19,-6.08,,BIDPRICE,,
2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,74.69,-6.08,,BIDPRICE,,
2025-04-08T20:00:00,2025-04-08T21:00:00,2025-04-09T03:00:00-00:00,2025-04-09T04:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T20:00:00,2025-04-08T21:00:00,2025-04-09T03:00:00-00:00,2025-04-09T04:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T20:00:00,2025-04-08T21:00:00,2025-04-09T03:00:00-00:00,2025-04-09T04:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T20:00:00,2025-04-08T21:00:00,2025-04-09T03:00:00-00:00,2025-04-09T04:00:00-00:00,75.27,-6.08,,BIDPRICE,,
2025-04-08T21:00:00,2025-04-08T22:00:00,2025-04-09T04:00:00-00:00,2025-04-09T05:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T21:00:00,2025-04-08T22:00:00,2025-04-09T04:00:00-00:00,2025-04-09T05:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T21:00:00,2025-04-08T22:00:00,2025-04-09T04:00:00-00:00,2025-04-09T05:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T21:00:00,2025-04-08T22:00:00,2025-04-09T04:00:00-00:00,2025-04-09T05:00:00-00:00,75.33,-6.08,,BIDPRICE,,
2025-04-08T22:00:00,2025-04-08T23:00:00,2025-04-09T05:00:00-00:00,2025-04-09T06:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T22:00:00,2025-04-08T23:00:00,2025-04-09T05:00:00-00:00,2025-04-09T06:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-04-08T22:00:00,2025-04-08T23:00:00,2025-04-09T05:00:00-00:00,2025-04-09T06:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,139213,210154,,,,,,,,EN,,,2025-04-08T22:00:00,2025-04-08T23:00:00,2025-04-09T05:00:00-00:00,2025-04-09T06:00:00-00:00,75.46,-6.08,,BIDPRICE,,
