interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-12-06T19:00:00-08:00,2024-12-07 03:00:00+00:00,2024-12-06T20:00:00-08:00,2024-12-07 04:00:00+00:00,0,0,0,0,0,0
2024-12-06T20:00:00-08:00,2024-12-07 04:00:00+00:00,2024-12-06T21:00:00-08:00,2024-12-07 05:00:00+00:00,0,0,0,0,0,0
2024-12-06T21:00:00-08:00,2024-12-07 05:00:00+00:00,2024-12-06T22:00:00-08:00,2024-12-07 06:00:00+00:00,0,0,0,0,0,0
2024-12-06T22:00:00-08:00,2024-12-07 06:00:00+00:00,2024-12-06T23:00:00-08:00,2024-12-07 07:00:00+00:00,0,0,0,0,0,0
2024-12-06T23:00:00-08:00,2024-12-07 07:00:00+00:00,2024-12-07T00:00:00-08:00,2024-12-07 08:00:00+00:00,0,0,0,0,0,0
2024-12-07T00:00:00-08:00,2024-12-07 08:00:00+00:00,2024-12-07T01:00:00-08:00,2024-12-07 09:00:00+00:00,0,0,0,0,0,0
2024-12-07T01:00:00-08:00,2024-12-07 09:00:00+00:00,2024-12-07T02:00:00-08:00,2024-12-07 10:00:00+00:00,0,0,0,0,0,0
2024-12-07T02:00:00-08:00,2024-12-07 10:00:00+00:00,2024-12-07T03:00:00-08:00,2024-12-07 11:00:00+00:00,0,0,0,0,0,0
2024-12-07T03:00:00-08:00,2024-12-07 11:00:00+00:00,2024-12-07T04:00:00-08:00,2024-12-07 12:00:00+00:00,0,0,0,0,0,0
2024-12-07T04:00:00-08:00,2024-12-07 12:00:00+00:00,2024-12-07T05:00:00-08:00,2024-12-07 13:00:00+00:00,0,0,0,0,0,0
2024-12-07T05:00:00-08:00,2024-12-07 13:00:00+00:00,2024-12-07T06:00:00-08:00,2024-12-07 14:00:00+00:00,0,0,0,0,0,0
2024-12-07T06:00:00-08:00,2024-12-07 14:00:00+00:00,2024-12-07T07:00:00-08:00,2024-12-07 15:00:00+00:00,0,0,0,0,0,0
2024-12-07T07:00:00-08:00,2024-12-07 15:00:00+00:00,2024-12-07T08:00:00-08:00,2024-12-07 16:00:00+00:00,0,0,0,0,0,0
2024-12-07T08:00:00-08:00,2024-12-07 16:00:00+00:00,2024-12-07T09:00:00-08:00,2024-12-07 17:00:00+00:00,0,0,0,0,0,0
2024-12-07T09:00:00-08:00,2024-12-07 17:00:00+00:00,2024-12-07T10:00:00-08:00,2024-12-07 18:00:00+00:00,0,0,7,17,7,17
2024-12-07T10:00:00-08:00,2024-12-07 18:00:00+00:00,2024-12-07T11:00:00-08:00,2024-12-07 19:00:00+00:00,0,0,5,52,5,52
2024-12-07T11:00:00-08:00,2024-12-07 19:00:00+00:00,2024-12-07T12:00:00-08:00,2024-12-07 20:00:00+00:00,0,0,0,0,0,0
2024-12-07T12:00:00-08:00,2024-12-07 20:00:00+00:00,2024-12-07T13:00:00-08:00,2024-12-07 21:00:00+00:00,0,0,0,0,0,0
2024-12-07T13:00:00-08:00,2024-12-07 21:00:00+00:00,2024-12-07T14:00:00-08:00,2024-12-07 22:00:00+00:00,0,0,1,4,1,4
2024-12-07T14:00:00-08:00,2024-12-07 22:00:00+00:00,2024-12-07T15:00:00-08:00,2024-12-07 23:00:00+00:00,0,0,9,35,9,35
2024-12-07T15:00:00-08:00,2024-12-07 23:00:00+00:00,2024-12-07T16:00:00-08:00,2024-12-08 00:00:00+00:00,0,0,12,36,12,36
2024-12-07T16:00:00-08:00,2024-12-08 00:00:00+00:00,2024-12-07T17:00:00-08:00,2024-12-08 01:00:00+00:00,0,0,0,0,0,0
2024-12-07T17:00:00-08:00,2024-12-08 01:00:00+00:00,2024-12-07T18:00:00-08:00,2024-12-08 02:00:00+00:00,0,0,0,0,0,0
2024-12-07T18:00:00-08:00,2024-12-08 02:00:00+00:00,2024-12-07T19:00:00-08:00,2024-12-08 03:00:00+00:00,0,0,0,0,0,0
2024-12-07T19:00:00-08:00,2024-12-08 03:00:00+00:00,2024-12-07T20:00:00-08:00,2024-12-08 04:00:00+00:00,0,0,0,0,0,0
2024-12-07T20:00:00-08:00,2024-12-08 04:00:00+00:00,2024-12-07T21:00:00-08:00,2024-12-08 05:00:00+00:00,0,0,0,0,0,0
2024-12-07T21:00:00-08:00,2024-12-08 05:00:00+00:00,2024-12-07T22:00:00-08:00,2024-12-08 06:00:00+00:00,0,0,0,0,0,0
