interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-09-04T02:00:00-07:00,2024-09-04 09:00:00+00:00,2024-09-04T03:00:00-07:00,2024-09-04 10:00:00+00:00,0,0,0,0,0,0
2024-09-04T03:00:00-07:00,2024-09-04 10:00:00+00:00,2024-09-04T04:00:00-07:00,2024-09-04 11:00:00+00:00,0,0,0,0,0,0
2024-09-04T04:00:00-07:00,2024-09-04 11:00:00+00:00,2024-09-04T05:00:00-07:00,2024-09-04 12:00:00+00:00,0,0,0,0,0,0
2024-09-04T05:00:00-07:00,2024-09-04 12:00:00+00:00,2024-09-04T06:00:00-07:00,2024-09-04 13:00:00+00:00,0,0,0,0,0,0
2024-09-04T06:00:00-07:00,2024-09-04 13:00:00+00:00,2024-09-04T07:00:00-07:00,2024-09-04 14:00:00+00:00,0,0,0,0,0,0
2024-09-04T07:00:00-07:00,2024-09-04 14:00:00+00:00,2024-09-04T08:00:00-07:00,2024-09-04 15:00:00+00:00,0,0,4,17,4,17
2024-09-04T08:00:00-07:00,2024-09-04 15:00:00+00:00,2024-09-04T09:00:00-07:00,2024-09-04 16:00:00+00:00,0,0,59,93,59,93
2024-09-04T09:00:00-07:00,2024-09-04 16:00:00+00:00,2024-09-04T10:00:00-07:00,2024-09-04 17:00:00+00:00,0,0,136,178,136,178
2024-09-04T10:00:00-07:00,2024-09-04 17:00:00+00:00,2024-09-04T11:00:00-07:00,2024-09-04 18:00:00+00:00,0,0,223,233,223,233
2024-09-04T11:00:00-07:00,2024-09-04 18:00:00+00:00,2024-09-04T12:00:00-07:00,2024-09-04 19:00:00+00:00,0,0,181,252,181,252
2024-09-04T12:00:00-07:00,2024-09-04 19:00:00+00:00,2024-09-04T13:00:00-07:00,2024-09-04 20:00:00+00:00,0,0,174,191,174,191
2024-09-04T13:00:00-07:00,2024-09-04 20:00:00+00:00,2024-09-04T14:00:00-07:00,2024-09-04 21:00:00+00:00,0,0,157,228,157,228
2024-09-04T14:00:00-07:00,2024-09-04 21:00:00+00:00,2024-09-04T15:00:00-07:00,2024-09-04 22:00:00+00:00,5,11,202,485,207,496
2024-09-04T15:00:00-07:00,2024-09-04 22:00:00+00:00,2024-09-04T16:00:00-07:00,2024-09-04 23:00:00+00:00,0,0,169,300,169,300
2024-09-04T16:00:00-07:00,2024-09-04 23:00:00+00:00,2024-09-04T17:00:00-07:00,2024-09-05 00:00:00+00:00,0,0,55,104,55,104
2024-09-04T17:00:00-07:00,2024-09-05 00:00:00+00:00,2024-09-04T18:00:00-07:00,2024-09-05 01:00:00+00:00,1,0,74,140,75,140
2024-09-04T18:00:00-07:00,2024-09-05 01:00:00+00:00,2024-09-04T19:00:00-07:00,2024-09-05 02:00:00+00:00,1,4,2,7,3,11
2024-09-04T19:00:00-07:00,2024-09-05 02:00:00+00:00,2024-09-04T20:00:00-07:00,2024-09-05 03:00:00+00:00,0,0,0,0,0,0
2024-09-04T20:00:00-07:00,2024-09-05 03:00:00+00:00,2024-09-04T21:00:00-07:00,2024-09-05 04:00:00+00:00,0,0,0,0,0,0
2024-09-04T21:00:00-07:00,2024-09-05 04:00:00+00:00,2024-09-04T22:00:00-07:00,2024-09-05 05:00:00+00:00,0,0,0,0,0,0
2024-09-04T22:00:00-07:00,2024-09-05 05:00:00+00:00,2024-09-04T23:00:00-07:00,2024-09-05 06:00:00+00:00,0,0,0,0,0,0
2024-09-04T23:00:00-07:00,2024-09-05 06:00:00+00:00,2024-09-05T00:00:00-07:00,2024-09-05 07:00:00+00:00,0,0,0,0,0,0
2024-09-05T00:00:00-07:00,2024-09-05 07:00:00+00:00,2024-09-05T01:00:00-07:00,2024-09-05 08:00:00+00:00,0,0,0,0,0,0
2024-09-05T01:00:00-07:00,2024-09-05 08:00:00+00:00,2024-09-05T02:00:00-07:00,2024-09-05 09:00:00+00:00,0,0,0,0,0,0
2024-09-05T02:00:00-07:00,2024-09-05 09:00:00+00:00,2024-09-05T03:00:00-07:00,2024-09-05 10:00:00+00:00,0,0,0,0,0,0
2024-09-05T03:00:00-07:00,2024-09-05 10:00:00+00:00,2024-09-05T04:00:00-07:00,2024-09-05 11:00:00+00:00,0,0,0,0,0,0
2024-09-05T04:00:00-07:00,2024-09-05 11:00:00+00:00,2024-09-05T05:00:00-07:00,2024-09-05 12:00:00+00:00,0,0,0,0,0,0
2024-09-05T05:00:00-07:00,2024-09-05 12:00:00+00:00,2024-09-05T06:00:00-07:00,2024-09-05 13:00:00+00:00,0,0,0,0,0,0
2024-09-05T06:00:00-07:00,2024-09-05 13:00:00+00:00,2024-09-05T07:00:00-07:00,2024-09-05 14:00:00+00:00,0,0,0,0,0,0
2024-09-05T07:00:00-07:00,2024-09-05 14:00:00+00:00,2024-09-05T08:00:00-07:00,2024-09-05 15:00:00+00:00,0,0,3,34,3,34
2024-09-05T08:00:00-07:00,2024-09-05 15:00:00+00:00,2024-09-05T09:00:00-07:00,2024-09-05 16:00:00+00:00,0,0,77,149,77,149
2024-09-05T09:00:00-07:00,2024-09-05 16:00:00+00:00,2024-09-05T10:00:00-07:00,2024-09-05 17:00:00+00:00,0,0,137,201,137,201
2024-09-05T10:00:00-07:00,2024-09-05 17:00:00+00:00,2024-09-05T11:00:00-07:00,2024-09-05 18:00:00+00:00,0,0,180,420,180,420
2024-09-05T11:00:00-07:00,2024-09-05 18:00:00+00:00,2024-09-05T12:00:00-07:00,2024-09-05 19:00:00+00:00,0,0,348,542,348,542
2024-09-05T12:00:00-07:00,2024-09-05 19:00:00+00:00,2024-09-05T13:00:00-07:00,2024-09-05 20:00:00+00:00,4,0,259,471,263,471
2024-09-05T13:00:00-07:00,2024-09-05 20:00:00+00:00,2024-09-05T14:00:00-07:00,2024-09-05 21:00:00+00:00,0,0,354,499,354,499
2024-09-05T14:00:00-07:00,2024-09-05 21:00:00+00:00,2024-09-05T15:00:00-07:00,2024-09-05 22:00:00+00:00,6,5,524,691,530,696
2024-09-05T15:00:00-07:00,2024-09-05 22:00:00+00:00,2024-09-05T16:00:00-07:00,2024-09-05 23:00:00+00:00,6,4,324,532,330,536
2024-09-05T16:00:00-07:00,2024-09-05 23:00:00+00:00,2024-09-05T17:00:00-07:00,2024-09-06 00:00:00+00:00,6,9,206,294,212,303
2024-09-05T17:00:00-07:00,2024-09-06 00:00:00+00:00,2024-09-05T18:00:00-07:00,2024-09-06 01:00:00+00:00,2,1,76,135,78,136
2024-09-05T18:00:00-07:00,2024-09-06 01:00:00+00:00,2024-09-05T19:00:00-07:00,2024-09-06 02:00:00+00:00,1,0,13,46,14,46
2024-09-05T19:00:00-07:00,2024-09-06 02:00:00+00:00,2024-09-05T20:00:00-07:00,2024-09-06 03:00:00+00:00,0,0,0,0,0,0
2024-09-05T20:00:00-07:00,2024-09-06 03:00:00+00:00,2024-09-05T21:00:00-07:00,2024-09-06 04:00:00+00:00,0,0,0,0,0,0
2024-09-05T21:00:00-07:00,2024-09-06 04:00:00+00:00,2024-09-05T22:00:00-07:00,2024-09-06 05:00:00+00:00,0,0,0,0,0,0
2024-09-05T22:00:00-07:00,2024-09-06 05:00:00+00:00,2024-09-05T23:00:00-07:00,2024-09-06 06:00:00+00:00,0,0,0,0,0,0
2024-09-05T23:00:00-07:00,2024-09-06 06:00:00+00:00,2024-09-06T00:00:00-07:00,2024-09-06 07:00:00+00:00,0,0,0,0,0,0
2024-09-06T00:00:00-07:00,2024-09-06 07:00:00+00:00,2024-09-06T01:00:00-07:00,2024-09-06 08:00:00+00:00,0,0,0,0,0,0
2024-09-06T01:00:00-07:00,2024-09-06 08:00:00+00:00,2024-09-06T02:00:00-07:00,2024-09-06 09:00:00+00:00,0,0,0,0,0,0
