interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-05-04T20:00:00-07:00,2025-05-05 03:00:00+00:00,2025-05-04T21:00:00-07:00,2025-05-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04T21:00:00-07:00,2025-05-05 04:00:00+00:00,2025-05-04T22:00:00-07:00,2025-05-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04T22:00:00-07:00,2025-05-05 05:00:00+00:00,2025-05-04T23:00:00-07:00,2025-05-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04T23:00:00-07:00,2025-05-05 06:00:00+00:00,2025-05-05T00:00:00-07:00,2025-05-05 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05T00:00:00-07:00,2025-05-05 07:00:00+00:00,2025-05-05T01:00:00-07:00,2025-05-05 08:00:00+00:00,200.0,260.0,0.0,0.0,200.0,260.0
2025-05-05T01:00:00-07:00,2025-05-05 08:00:00+00:00,2025-05-05T02:00:00-07:00,2025-05-05 09:00:00+00:00,256.0,271.0,0.0,0.0,256.0,271.0
2025-05-05T02:00:00-07:00,2025-05-05 09:00:00+00:00,2025-05-05T03:00:00-07:00,2025-05-05 10:00:00+00:00,236.0,254.0,0.0,0.0,236.0,254.0
2025-05-05T03:00:00-07:00,2025-05-05 10:00:00+00:00,2025-05-05T04:00:00-07:00,2025-05-05 11:00:00+00:00,246.0,257.0,0.0,0.0,246.0,257.0
2025-05-05T04:00:00-07:00,2025-05-05 11:00:00+00:00,2025-05-05T05:00:00-07:00,2025-05-05 12:00:00+00:00,251.0,256.0,0.0,0.0,251.0,256.0
2025-05-05T05:00:00-07:00,2025-05-05 12:00:00+00:00,2025-05-05T06:00:00-07:00,2025-05-05 13:00:00+00:00,245.0,248.0,0.0,0.0,245.0,248.0
2025-05-05T06:00:00-07:00,2025-05-05 13:00:00+00:00,2025-05-05T07:00:00-07:00,2025-05-05 14:00:00+00:00,246.0,243.0,1.0,8.0,247.0,251.0
2025-05-05T07:00:00-07:00,2025-05-05 14:00:00+00:00,2025-05-05T08:00:00-07:00,2025-05-05 15:00:00+00:00,233.0,229.0,15.0,64.0,248.0,293.0
2025-05-05T08:00:00-07:00,2025-05-05 15:00:00+00:00,2025-05-05T09:00:00-07:00,2025-05-05 16:00:00+00:00,210.0,191.0,383.0,562.0,593.0,753.0
2025-05-05T09:00:00-07:00,2025-05-05 16:00:00+00:00,2025-05-05T10:00:00-07:00,2025-05-05 17:00:00+00:00,178.0,195.0,445.0,556.0,623.0,751.0
2025-05-05T10:00:00-07:00,2025-05-05 17:00:00+00:00,2025-05-05T11:00:00-07:00,2025-05-05 18:00:00+00:00,169.0,167.0,437.0,574.0,606.0,741.0
2025-05-05T11:00:00-07:00,2025-05-05 18:00:00+00:00,2025-05-05T12:00:00-07:00,2025-05-05 19:00:00+00:00,170.0,168.0,629.0,863.0,799.0,1031.0
2025-05-05T12:00:00-07:00,2025-05-05 19:00:00+00:00,2025-05-05T13:00:00-07:00,2025-05-05 20:00:00+00:00,165.0,170.0,480.0,773.0,645.0,943.0
2025-05-05T13:00:00-07:00,2025-05-05 20:00:00+00:00,2025-05-05T14:00:00-07:00,2025-05-05 21:00:00+00:00,140.0,157.0,205.0,258.0,345.0,415.0
2025-05-05T14:00:00-07:00,2025-05-05 21:00:00+00:00,2025-05-05T15:00:00-07:00,2025-05-05 22:00:00+00:00,51.0,69.0,567.0,751.0,618.0,820.0
2025-05-05T15:00:00-07:00,2025-05-05 22:00:00+00:00,2025-05-05T16:00:00-07:00,2025-05-05 23:00:00+00:00,82.0,82.0,859.0,988.0,941.0,1070.0
2025-05-05T16:00:00-07:00,2025-05-05 23:00:00+00:00,2025-05-05T17:00:00-07:00,2025-05-06 00:00:00+00:00,4.0,0.0,387.0,619.0,391.0,619.0
2025-05-05T17:00:00-07:00,2025-05-06 00:00:00+00:00,2025-05-05T18:00:00-07:00,2025-05-06 01:00:00+00:00,0.0,0.0,143.0,255.0,143.0,255.0
2025-05-05T18:00:00-07:00,2025-05-06 01:00:00+00:00,2025-05-05T19:00:00-07:00,2025-05-06 02:00:00+00:00,0.0,0.0,12.0,41.0,12.0,41.0
