interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-08-05T20:00:00-07:00,2024-08-06 03:00:00+00:00,2024-08-05T21:00:00-07:00,2024-08-06 04:00:00+00:00,0,0,0,0,0,0
2024-08-05T21:00:00-07:00,2024-08-06 04:00:00+00:00,2024-08-05T22:00:00-07:00,2024-08-06 05:00:00+00:00,0,0,0,0,0,0
2024-08-05T22:00:00-07:00,2024-08-06 05:00:00+00:00,2024-08-05T23:00:00-07:00,2024-08-06 06:00:00+00:00,0,0,0,0,0,0
2024-08-05T23:00:00-07:00,2024-08-06 06:00:00+00:00,2024-08-06T00:00:00-07:00,2024-08-06 07:00:00+00:00,0,0,0,0,0,0
2024-08-06T00:00:00-07:00,2024-08-06 07:00:00+00:00,2024-08-06T01:00:00-07:00,2024-08-06 08:00:00+00:00,0,0,0,0,0,0
2024-08-06T01:00:00-07:00,2024-08-06 08:00:00+00:00,2024-08-06T02:00:00-07:00,2024-08-06 09:00:00+00:00,0,0,0,0,0,0
2024-08-06T02:00:00-07:00,2024-08-06 09:00:00+00:00,2024-08-06T03:00:00-07:00,2024-08-06 10:00:00+00:00,0,0,0,0,0,0
2024-08-06T03:00:00-07:00,2024-08-06 10:00:00+00:00,2024-08-06T04:00:00-07:00,2024-08-06 11:00:00+00:00,0,0,0,0,0,0
2024-08-06T04:00:00-07:00,2024-08-06 11:00:00+00:00,2024-08-06T05:00:00-07:00,2024-08-06 12:00:00+00:00,0,0,0,0,0,0
2024-08-06T05:00:00-07:00,2024-08-06 12:00:00+00:00,2024-08-06T06:00:00-07:00,2024-08-06 13:00:00+00:00,0,0,0,0,0,0
2024-08-06T06:00:00-07:00,2024-08-06 13:00:00+00:00,2024-08-06T07:00:00-07:00,2024-08-06 14:00:00+00:00,0,0,0,0,0,0
2024-08-06T07:00:00-07:00,2024-08-06 14:00:00+00:00,2024-08-06T08:00:00-07:00,2024-08-06 15:00:00+00:00,0,0,5,35,5,35
2024-08-06T08:00:00-07:00,2024-08-06 15:00:00+00:00,2024-08-06T09:00:00-07:00,2024-08-06 16:00:00+00:00,31,31,295,341,326,372
2024-08-06T09:00:00-07:00,2024-08-06 16:00:00+00:00,2024-08-06T10:00:00-07:00,2024-08-06 17:00:00+00:00,26,22,359,381,385,403
2024-08-06T10:00:00-07:00,2024-08-06 17:00:00+00:00,2024-08-06T11:00:00-07:00,2024-08-06 18:00:00+00:00,20,18,444,519,464,537
2024-08-06T11:00:00-07:00,2024-08-06 18:00:00+00:00,2024-08-06T12:00:00-07:00,2024-08-06 19:00:00+00:00,17,19,511,542,528,561
2024-08-06T12:00:00-07:00,2024-08-06 19:00:00+00:00,2024-08-06T13:00:00-07:00,2024-08-06 20:00:00+00:00,0,0,197,328,197,328
2024-08-06T13:00:00-07:00,2024-08-06 20:00:00+00:00,2024-08-06T14:00:00-07:00,2024-08-06 21:00:00+00:00,0,0,176,405,176,405
2024-08-06T14:00:00-07:00,2024-08-06 21:00:00+00:00,2024-08-06T15:00:00-07:00,2024-08-06 22:00:00+00:00,0,0,296,461,296,461
2024-08-06T15:00:00-07:00,2024-08-06 22:00:00+00:00,2024-08-06T16:00:00-07:00,2024-08-06 23:00:00+00:00,0,0,180,304,180,304
2024-08-06T16:00:00-07:00,2024-08-06 23:00:00+00:00,2024-08-06T17:00:00-07:00,2024-08-07 00:00:00+00:00,2,0,230,350,232,350
2024-08-06T17:00:00-07:00,2024-08-07 00:00:00+00:00,2024-08-06T18:00:00-07:00,2024-08-07 01:00:00+00:00,0,0,174,239,174,239
2024-08-06T18:00:00-07:00,2024-08-07 01:00:00+00:00,2024-08-06T19:00:00-07:00,2024-08-07 02:00:00+00:00,0,0,65,242,65,242
2024-08-06T19:00:00-07:00,2024-08-07 02:00:00+00:00,2024-08-06T20:00:00-07:00,2024-08-07 03:00:00+00:00,0,0,2,16,2,16
2024-08-06T20:00:00-07:00,2024-08-07 03:00:00+00:00,2024-08-06T21:00:00-07:00,2024-08-07 04:00:00+00:00,0,0,0,0,0,0
2024-08-06T21:00:00-07:00,2024-08-07 04:00:00+00:00,2024-08-06T22:00:00-07:00,2024-08-07 05:00:00+00:00,0,0,0,0,0,0
2024-08-06T22:00:00-07:00,2024-08-07 05:00:00+00:00,2024-08-06T23:00:00-07:00,2024-08-07 06:00:00+00:00,0,0,0,0,0,0
2024-08-06T23:00:00-07:00,2024-08-07 06:00:00+00:00,2024-08-07T00:00:00-07:00,2024-08-07 07:00:00+00:00,0,0,0,0,0,0
2024-08-07T00:00:00-07:00,2024-08-07 07:00:00+00:00,2024-08-07T01:00:00-07:00,2024-08-07 08:00:00+00:00,0,0,0,0,0,0
2024-08-07T01:00:00-07:00,2024-08-07 08:00:00+00:00,2024-08-07T02:00:00-07:00,2024-08-07 09:00:00+00:00,0,0,0,0,0,0
2024-08-07T02:00:00-07:00,2024-08-07 09:00:00+00:00,2024-08-07T03:00:00-07:00,2024-08-07 10:00:00+00:00,0,0,0,0,0,0
2024-08-07T03:00:00-07:00,2024-08-07 10:00:00+00:00,2024-08-07T04:00:00-07:00,2024-08-07 11:00:00+00:00,0,0,0,0,0,0
2024-08-07T04:00:00-07:00,2024-08-07 11:00:00+00:00,2024-08-07T05:00:00-07:00,2024-08-07 12:00:00+00:00,0,0,0,0,0,0
2024-08-07T05:00:00-07:00,2024-08-07 12:00:00+00:00,2024-08-07T06:00:00-07:00,2024-08-07 13:00:00+00:00,0,0,0,0,0,0
2024-08-07T06:00:00-07:00,2024-08-07 13:00:00+00:00,2024-08-07T07:00:00-07:00,2024-08-07 14:00:00+00:00,0,0,0,0,0,0
2024-08-07T07:00:00-07:00,2024-08-07 14:00:00+00:00,2024-08-07T08:00:00-07:00,2024-08-07 15:00:00+00:00,0,0,2,7,2,7
2024-08-07T08:00:00-07:00,2024-08-07 15:00:00+00:00,2024-08-07T09:00:00-07:00,2024-08-07 16:00:00+00:00,0,0,237,285,237,285
2024-08-07T09:00:00-07:00,2024-08-07 16:00:00+00:00,2024-08-07T10:00:00-07:00,2024-08-07 17:00:00+00:00,0,0,320,353,320,353
2024-08-07T10:00:00-07:00,2024-08-07 17:00:00+00:00,2024-08-07T11:00:00-07:00,2024-08-07 18:00:00+00:00,0,0,381,395,381,395
2024-08-07T11:00:00-07:00,2024-08-07 18:00:00+00:00,2024-08-07T12:00:00-07:00,2024-08-07 19:00:00+00:00,0,0,360,389,360,389
2024-08-07T12:00:00-07:00,2024-08-07 19:00:00+00:00,2024-08-07T13:00:00-07:00,2024-08-07 20:00:00+00:00,0,0,119,147,119,147
2024-08-07T13:00:00-07:00,2024-08-07 20:00:00+00:00,2024-08-07T14:00:00-07:00,2024-08-07 21:00:00+00:00,0,0,164,404,164,404
2024-08-07T14:00:00-07:00,2024-08-07 21:00:00+00:00,2024-08-07T15:00:00-07:00,2024-08-07 22:00:00+00:00,0,0,285,463,285,463
2024-08-07T15:00:00-07:00,2024-08-07 22:00:00+00:00,2024-08-07T16:00:00-07:00,2024-08-07 23:00:00+00:00,0,0,113,138,113,138
2024-08-07T16:00:00-07:00,2024-08-07 23:00:00+00:00,2024-08-07T17:00:00-07:00,2024-08-08 00:00:00+00:00,0,0,123,162,123,162
2024-08-07T17:00:00-07:00,2024-08-08 00:00:00+00:00,2024-08-07T18:00:00-07:00,2024-08-08 01:00:00+00:00,6,0,74,159,80,159
2024-08-07T18:00:00-07:00,2024-08-08 01:00:00+00:00,2024-08-07T19:00:00-07:00,2024-08-08 02:00:00+00:00,0,0,119,247,119,247
2024-08-07T19:00:00-07:00,2024-08-08 02:00:00+00:00,2024-08-07T20:00:00-07:00,2024-08-08 03:00:00+00:00,0,0,13,48,13,48
