interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-03-05T17:00:00-08:00,2025-03-06 01:00:00+00:00,2025-03-05T18:00:00-08:00,2025-03-06 02:00:00+00:00,40,151,0,0,40,151
2025-03-05T18:00:00-08:00,2025-03-06 02:00:00+00:00,2025-03-05T19:00:00-08:00,2025-03-06 03:00:00+00:00,121,155,0,0,121,155
2025-03-05T19:00:00-08:00,2025-03-06 03:00:00+00:00,2025-03-05T20:00:00-08:00,2025-03-06 04:00:00+00:00,112,144,0,0,112,144
2025-03-05T20:00:00-08:00,2025-03-06 04:00:00+00:00,2025-03-05T21:00:00-08:00,2025-03-06 05:00:00+00:00,138,182,0,0,138,182
2025-03-05T21:00:00-08:00,2025-03-06 05:00:00+00:00,2025-03-05T22:00:00-08:00,2025-03-06 06:00:00+00:00,18,68,0,0,18,68
2025-03-05T22:00:00-08:00,2025-03-06 06:00:00+00:00,2025-03-05T23:00:00-08:00,2025-03-06 07:00:00+00:00,0,0,0,0,0,0
2025-03-05T23:00:00-08:00,2025-03-06 07:00:00+00:00,2025-03-06T00:00:00-08:00,2025-03-06 08:00:00+00:00,0,0,0,0,0,0
2025-03-06T00:00:00-08:00,2025-03-06 08:00:00+00:00,2025-03-06T01:00:00-08:00,2025-03-06 09:00:00+00:00,0,0,0,0,0,0
2025-03-06T01:00:00-08:00,2025-03-06 09:00:00+00:00,2025-03-06T02:00:00-08:00,2025-03-06 10:00:00+00:00,0,0,0,0,0,0
2025-03-06T02:00:00-08:00,2025-03-06 10:00:00+00:00,2025-03-06T03:00:00-08:00,2025-03-06 11:00:00+00:00,0,0,0,0,0,0
2025-03-06T03:00:00-08:00,2025-03-06 11:00:00+00:00,2025-03-06T04:00:00-08:00,2025-03-06 12:00:00+00:00,0,0,0,0,0,0
2025-03-06T04:00:00-08:00,2025-03-06 12:00:00+00:00,2025-03-06T05:00:00-08:00,2025-03-06 13:00:00+00:00,0,0,0,0,0,0
2025-03-06T05:00:00-08:00,2025-03-06 13:00:00+00:00,2025-03-06T06:00:00-08:00,2025-03-06 14:00:00+00:00,0,0,0,0,0,0
2025-03-06T06:00:00-08:00,2025-03-06 14:00:00+00:00,2025-03-06T07:00:00-08:00,2025-03-06 15:00:00+00:00,0,0,0,0,0,0
2025-03-06T07:00:00-08:00,2025-03-06 15:00:00+00:00,2025-03-06T08:00:00-08:00,2025-03-06 16:00:00+00:00,0,0,103,525,103,525
2025-03-06T08:00:00-08:00,2025-03-06 16:00:00+00:00,2025-03-06T09:00:00-08:00,2025-03-06 17:00:00+00:00,0,0,123,183,123,183
2025-03-06T09:00:00-08:00,2025-03-06 17:00:00+00:00,2025-03-06T10:00:00-08:00,2025-03-06 18:00:00+00:00,0,0,220,480,220,480
2025-03-06T10:00:00-08:00,2025-03-06 18:00:00+00:00,2025-03-06T11:00:00-08:00,2025-03-06 19:00:00+00:00,0,0,295,381,295,381
2025-03-06T11:00:00-08:00,2025-03-06 19:00:00+00:00,2025-03-06T12:00:00-08:00,2025-03-06 20:00:00+00:00,0,0,399,682,399,682
2025-03-06T12:00:00-08:00,2025-03-06 20:00:00+00:00,2025-03-06T13:00:00-08:00,2025-03-06 21:00:00+00:00,0,0,871,1825,871,1825
2025-03-06T13:00:00-08:00,2025-03-06 21:00:00+00:00,2025-03-06T14:00:00-08:00,2025-03-06 22:00:00+00:00,0,0,1711,2024,1711,2024
2025-03-06T14:00:00-08:00,2025-03-06 22:00:00+00:00,2025-03-06T15:00:00-08:00,2025-03-06 23:00:00+00:00,0,0,1785,2125,1785,2125
2025-03-06T15:00:00-08:00,2025-03-06 23:00:00+00:00,2025-03-06T16:00:00-08:00,2025-03-07 00:00:00+00:00,0,0,1200,1585,1200,1585
2025-03-06T16:00:00-08:00,2025-03-07 00:00:00+00:00,2025-03-06T17:00:00-08:00,2025-03-07 01:00:00+00:00,0,0,496,1311,496,1311
2025-03-06T17:00:00-08:00,2025-03-07 01:00:00+00:00,2025-03-06T18:00:00-08:00,2025-03-07 02:00:00+00:00,0,0,3,19,3,19
2025-03-06T18:00:00-08:00,2025-03-07 02:00:00+00:00,2025-03-06T19:00:00-08:00,2025-03-07 03:00:00+00:00,0,0,0,0,0,0
2025-03-06T19:00:00-08:00,2025-03-07 03:00:00+00:00,2025-03-06T20:00:00-08:00,2025-03-07 04:00:00+00:00,0,0,0,0,0,0
2025-03-06T20:00:00-08:00,2025-03-07 04:00:00+00:00,2025-03-06T21:00:00-08:00,2025-03-07 05:00:00+00:00,0,0,0,0,0,0
