interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-02-06T11:00:00-08:00,2025-02-06 19:00:00+00:00,2025-02-06T12:00:00-08:00,2025-02-06 20:00:00+00:00,63,101,970,1212,1033,1313
2025-02-06T12:00:00-08:00,2025-02-06 20:00:00+00:00,2025-02-06T13:00:00-08:00,2025-02-06 21:00:00+00:00,84,66,399,794,483,860
2025-02-06T13:00:00-08:00,2025-02-06 21:00:00+00:00,2025-02-06T14:00:00-08:00,2025-02-06 22:00:00+00:00,69,81,363,766,432,847
2025-02-06T14:00:00-08:00,2025-02-06 22:00:00+00:00,2025-02-06T15:00:00-08:00,2025-02-06 23:00:00+00:00,100,334,561,893,661,1227
2025-02-06T15:00:00-08:00,2025-02-06 23:00:00+00:00,2025-02-06T16:00:00-08:00,2025-02-07 00:00:00+00:00,249,253,627,1384,876,1637
2025-02-06T16:00:00-08:00,2025-02-07 00:00:00+00:00,2025-02-06T17:00:00-08:00,2025-02-07 01:00:00+00:00,213,255,0,0,213,255
2025-02-06T17:00:00-08:00,2025-02-07 01:00:00+00:00,2025-02-06T18:00:00-08:00,2025-02-07 02:00:00+00:00,45,146,0,0,45,146
2025-02-06T18:00:00-08:00,2025-02-07 02:00:00+00:00,2025-02-06T19:00:00-08:00,2025-02-07 03:00:00+00:00,0,0,0,0,0,0
2025-02-06T19:00:00-08:00,2025-02-07 03:00:00+00:00,2025-02-06T20:00:00-08:00,2025-02-07 04:00:00+00:00,67,132,0,0,67,132
2025-02-06T20:00:00-08:00,2025-02-07 04:00:00+00:00,2025-02-06T21:00:00-08:00,2025-02-07 05:00:00+00:00,11,113,0,0,11,113
2025-02-06T21:00:00-08:00,2025-02-07 05:00:00+00:00,2025-02-06T22:00:00-08:00,2025-02-07 06:00:00+00:00,46,250,0,0,46,250
2025-02-06T22:00:00-08:00,2025-02-07 06:00:00+00:00,2025-02-06T23:00:00-08:00,2025-02-07 07:00:00+00:00,234,269,0,0,234,269
2025-02-06T23:00:00-08:00,2025-02-07 07:00:00+00:00,2025-02-07T00:00:00-08:00,2025-02-07 08:00:00+00:00,131,211,0,0,131,211
2025-02-07T00:00:00-08:00,2025-02-07 08:00:00+00:00,2025-02-07T01:00:00-08:00,2025-02-07 09:00:00+00:00,137,210,0,0,137,210
2025-02-07T01:00:00-08:00,2025-02-07 09:00:00+00:00,2025-02-07T02:00:00-08:00,2025-02-07 10:00:00+00:00,15,93,0,0,15,93
2025-02-07T02:00:00-08:00,2025-02-07 10:00:00+00:00,2025-02-07T03:00:00-08:00,2025-02-07 11:00:00+00:00,0,0,0,0,0,0
2025-02-07T03:00:00-08:00,2025-02-07 11:00:00+00:00,2025-02-07T04:00:00-08:00,2025-02-07 12:00:00+00:00,0,0,0,0,0,0
2025-02-07T04:00:00-08:00,2025-02-07 12:00:00+00:00,2025-02-07T05:00:00-08:00,2025-02-07 13:00:00+00:00,0,0,0,0,0,0
2025-02-07T05:00:00-08:00,2025-02-07 13:00:00+00:00,2025-02-07T06:00:00-08:00,2025-02-07 14:00:00+00:00,4,15,0,0,4,15
2025-02-07T06:00:00-08:00,2025-02-07 14:00:00+00:00,2025-02-07T07:00:00-08:00,2025-02-07 15:00:00+00:00,0,0,0,0,0,0
2025-02-07T07:00:00-08:00,2025-02-07 15:00:00+00:00,2025-02-07T08:00:00-08:00,2025-02-07 16:00:00+00:00,0,0,0,0,0,0
2025-02-07T08:00:00-08:00,2025-02-07 16:00:00+00:00,2025-02-07T09:00:00-08:00,2025-02-07 17:00:00+00:00,0,0,29,107,29,107
2025-02-07T09:00:00-08:00,2025-02-07 17:00:00+00:00,2025-02-07T10:00:00-08:00,2025-02-07 18:00:00+00:00,0,0,41,169,41,169
2025-02-07T10:00:00-08:00,2025-02-07 18:00:00+00:00,2025-02-07T11:00:00-08:00,2025-02-07 19:00:00+00:00,0,0,54,154,54,154
2025-02-07T11:00:00-08:00,2025-02-07 19:00:00+00:00,2025-02-07T12:00:00-08:00,2025-02-07 20:00:00+00:00,1,3,40,128,41,131
2025-02-07T12:00:00-08:00,2025-02-07 20:00:00+00:00,2025-02-07T13:00:00-08:00,2025-02-07 21:00:00+00:00,52,70,120,146,172,216
2025-02-07T13:00:00-08:00,2025-02-07 21:00:00+00:00,2025-02-07T14:00:00-08:00,2025-02-07 22:00:00+00:00,80,87,182,221,262,308
