interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,curtailment_type,curtailment_reason,fuel_type,curtailment_mwh,curtailment_mw
2026-04-18T19:00:00-07:00,2026-04-19 02:00:00+00:00,2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-18T19:00:00-07:00,2026-04-19 02:00:00+00:00,2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-18T19:00:00-07:00,2026-04-19 02:00:00+00:00,2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-18T19:00:00-07:00,2026-04-19 02:00:00+00:00,2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-18T19:00:00-07:00,2026-04-19 02:00:00+00:00,2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-18T19:00:00-07:00,2026-04-19 02:00:00+00:00,2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-18T20:00:00-07:00,2026-04-19 03:00:00+00:00,2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-18T21:00:00-07:00,2026-04-19 04:00:00+00:00,2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-18T22:00:00-07:00,2026-04-19 05:00:00+00:00,2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-18T23:00:00-07:00,2026-04-19 06:00:00+00:00,2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-19T00:00:00-07:00,2026-04-19 07:00:00+00:00,2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-19T01:00:00-07:00,2026-04-19 08:00:00+00:00,2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-19T02:00:00-07:00,2026-04-19 09:00:00+00:00,2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-19T03:00:00-07:00,2026-04-19 10:00:00+00:00,2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-19T04:00:00-07:00,2026-04-19 11:00:00+00:00,2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-19T05:00:00-07:00,2026-04-19 12:00:00+00:00,2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,Economic,System,Solar,0.00537,0.02177
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-19T06:00:00-07:00,2026-04-19 13:00:00+00:00,2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,Economic,Local,Solar,45.52,519.6
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,Economic,System,Solar,59.09,0.0
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,Economic,System,Wind,0.4925,3.51
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-19T07:00:00-07:00,2026-04-19 14:00:00+00:00,2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,2026-04-19T09:00:00-07:00,2026-04-19 16:00:00+00:00,Economic,Local,Solar,1137.0,3303.0
2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,2026-04-19T09:00:00-07:00,2026-04-19 16:00:00+00:00,Economic,Local,Wind,0.7145,4.25
2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,2026-04-19T09:00:00-07:00,2026-04-19 16:00:00+00:00,Economic,System,Solar,6.828,0.0
2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,2026-04-19T09:00:00-07:00,2026-04-19 16:00:00+00:00,Economic,System,Wind,0.8517,3.18
2026-04-19T08:00:00-07:00,2026-04-19 15:00:00+00:00,2026-04-19T09:00:00-07:00,2026-04-19 16:00:00+00:00,OperatorInstruction,Local,Solar,21.76,103.6
